   W          E2+(pi0_p)
 (MeV)       Re        Im
 1145.40   -0.00244   0.00000
 1145.50   -0.00245   0.00000
 1145.60   -0.00245   0.00000
 1145.70   -0.00246   0.00000
 1145.80   -0.00246   0.00000
 1145.90   -0.00247   0.00000
 1146.00   -0.00247   0.00000
 1146.10   -0.00248   0.00000
 1146.20   -0.00248   0.00000
 1146.30   -0.00249   0.00000
 1146.40   -0.00249   0.00000
 1146.50   -0.00250   0.00000
 1146.60   -0.00250   0.00000
 1146.70   -0.00251   0.00000
 1146.80   -0.00251   0.00000
 1146.90   -0.00251   0.00000
 1147.00   -0.00252   0.00000
 1147.10   -0.00252   0.00000
 1147.20   -0.00253   0.00000
 1147.30   -0.00253   0.00000
 1147.40   -0.00254   0.00000
 1147.50   -0.00254   0.00000
 1147.60   -0.00255   0.00000
 1147.70   -0.00255   0.00000
 1147.80   -0.00256   0.00000
 1147.90   -0.00256   0.00000
 1148.00   -0.00257   0.00000
 1148.10   -0.00257   0.00000
 1148.20   -0.00258   0.00000
 1148.30   -0.00258   0.00000
 1148.40   -0.00259   0.00000
 1148.50   -0.00259   0.00000
 1148.60   -0.00260   0.00000
 1148.70   -0.00260   0.00000
 1148.80   -0.00260   0.00000
 1148.90   -0.00261   0.00000
 1149.00   -0.00261   0.00000
 1149.10   -0.00262   0.00000
 1149.20   -0.00262   0.00000
 1149.30   -0.00263   0.00000
 1149.40   -0.00263   0.00000
 1149.50   -0.00264   0.00000
 1149.60   -0.00264   0.00000
 1149.70   -0.00265   0.00000
 1149.80   -0.00265   0.00000
 1149.90   -0.00266   0.00000
 1150.00   -0.00266   0.00000
 1150.10   -0.00267   0.00000
 1150.20   -0.00267   0.00000
 1150.30   -0.00268   0.00000
 1150.40   -0.00268   0.00000
 1150.50   -0.00269   0.00000
 1150.60   -0.00269   0.00000
 1150.70   -0.00270   0.00000
 1150.80   -0.00270   0.00000
 1150.90   -0.00271   0.00000
 1151.00   -0.00271   0.00000
 1151.10   -0.00272   0.00000
 1151.20   -0.00272   0.00000
 1151.30   -0.00273   0.00000
 1151.40   -0.00273   0.00000
 1151.50   -0.00274   0.00000
 1151.60   -0.00274   0.00000
 1151.70   -0.00275   0.00000
 1151.80   -0.00275   0.00000
 1151.90   -0.00276   0.00000
 1152.00   -0.00276   0.00000
 1152.10   -0.00277   0.00000
 1152.20   -0.00277   0.00000
 1152.30   -0.00277   0.00000
 1152.40   -0.00278   0.00000
 1152.50   -0.00278   0.00000
 1152.60   -0.00279   0.00000
 1152.70   -0.00279   0.00000
 1152.80   -0.00280   0.00000
 1152.90   -0.00280   0.00000
