   W          M2-(pi0_p)
 (MeV)       Re        Im
 1154.90    0.09453   0.00000
 1155.00    0.09471   0.00000
 1155.10    0.09489   0.00000
 1155.20    0.09507   0.00000
 1155.30    0.09525   0.00000
 1155.40    0.09543   0.00000
 1155.50    0.09561   0.00000
 1155.60    0.09579   0.00000
 1155.70    0.09597   0.00000
 1155.80    0.09615   0.00000
 1155.90    0.09633   0.00000
 1156.00    0.09651   0.00000
 1156.10    0.09669   0.00000
 1156.20    0.09687   0.00000
 1156.30    0.09705   0.00000
 1156.40    0.09723   0.00000
 1156.50    0.09741   0.00000
 1156.60    0.09759   0.00000
 1156.70    0.09778   0.00000
 1156.80    0.09796   0.00000
 1156.90    0.09814   0.00000
 1157.00    0.09832   0.00000
 1157.10    0.09850   0.00000
 1157.20    0.09869   0.00000
 1157.30    0.09887   0.00000
 1157.40    0.09905   0.00000
 1157.50    0.09924   0.00000
 1157.60    0.09942   0.00000
 1157.70    0.09960   0.00000
 1157.80    0.09979   0.00000
 1157.90    0.09997   0.00000
 1158.00    0.10015   0.00000
 1158.10    0.10034   0.00000
 1158.20    0.10052   0.00000
 1158.30    0.10071   0.00000
 1158.40    0.10089   0.00000
 1158.50    0.10108   0.00000
 1158.60    0.10126   0.00000
 1158.70    0.10145   0.00000
 1158.80    0.10163   0.00000
 1158.90    0.10182   0.00000
 1159.00    0.10200   0.00000
 1159.10    0.10219   0.00000
 1159.20    0.10237   0.00000
 1159.30    0.10256   0.00000
 1159.40    0.10275   0.00000
 1159.50    0.10293   0.00000
 1159.60    0.10312   0.00000
 1159.70    0.10330   0.00000
 1159.80    0.10349   0.00000
