   W         E2-(pi0_p)
 (MeV)      Re      Im
 1904.0   -1.779   0.000
 1905.0   -1.778   0.000
 1906.0   -1.778   0.000
 1907.0   -1.777   0.000
 1908.0   -1.776   0.000
 1909.0   -1.775   0.000
 1910.0   -1.775   0.000
 1911.0   -1.774   0.000
 1912.0   -1.773   0.000
 1913.0   -1.773   0.000
 1914.0   -1.772   0.000
 1915.0   -1.771   0.000
 1916.0   -1.770   0.000
 1917.0   -1.770   0.000
 1918.0   -1.769   0.000
 1919.0   -1.768   0.000
 1920.0   -1.767   0.000
 1921.0   -1.767   0.000
 1922.0   -1.766   0.000
 1923.0   -1.765   0.000
 1924.0   -1.765   0.000
 1925.0   -1.764   0.000
 1926.0   -1.763   0.000
 1927.0   -1.762   0.000
 1928.0   -1.762   0.000
 1929.0   -1.761   0.000
 1930.0   -1.760   0.000
 1931.0   -1.759   0.000
 1932.0   -1.759   0.000
 1933.0   -1.758   0.000
 1934.0   -1.757   0.000
 1935.0   -1.756   0.000
 1936.0   -1.755   0.000
 1937.0   -1.755   0.000
 1938.0   -1.754   0.000
 1939.0   -1.753   0.000
 1940.0   -1.752   0.000
 1941.0   -1.752   0.000
 1942.0   -1.751   0.000
 1943.0   -1.750   0.000
 1944.0   -1.749   0.000
 1945.0   -1.749   0.000
 1946.0   -1.748   0.000
 1947.0   -1.747   0.000
 1948.0   -1.746   0.000
 1949.0   -1.745   0.000
 1950.0   -1.745   0.000
 1951.0   -1.744   0.000
 1952.0   -1.743   0.000
 1953.0   -1.742   0.000
 1954.0   -1.741   0.000
 1955.0   -1.741   0.000
 1956.0   -1.740   0.000
 1957.0   -1.739   0.000
 1958.0   -1.738   0.000
 1959.0   -1.737   0.000
 1960.0   -1.737   0.000
 1961.0   -1.736   0.000
 1962.0   -1.735   0.000
 1963.0   -1.734   0.000
 1964.0   -1.733   0.000
 1965.0   -1.733   0.000
 1966.0   -1.732   0.000
 1967.0   -1.731   0.000
 1968.0   -1.730   0.000
 1969.0   -1.729   0.000
 1970.0   -1.729   0.000
 1971.0   -1.728   0.000
