   W          M2+(pi0_p)
 (MeV)       Re        Im
 1150.00   -0.09746   0.00000
 1150.10   -0.09761   0.00000
 1150.20   -0.09775   0.00000
 1150.30   -0.09789   0.00000
 1150.40   -0.09803   0.00000
 1150.50   -0.09817   0.00000
 1150.60   -0.09831   0.00000
 1150.70   -0.09845   0.00000
 1150.80   -0.09859   0.00000
 1150.90   -0.09873   0.00000
 1151.00   -0.09887   0.00000
 1151.10   -0.09901   0.00000
 1151.20   -0.09915   0.00000
 1151.30   -0.09929   0.00000
 1151.40   -0.09943   0.00000
 1151.50   -0.09958   0.00000
 1151.60   -0.09972   0.00000
 1151.70   -0.09986   0.00000
 1151.80   -0.10000   0.00000
 1151.90   -0.10014   0.00000
 1152.00   -0.10028   0.00000
 1152.10   -0.10042   0.00000
 1152.20   -0.10056   0.00000
 1152.30   -0.10070   0.00000
 1152.40   -0.10084   0.00000
 1152.50   -0.10099   0.00000
 1152.60   -0.10113   0.00000
 1152.70   -0.10127   0.00000
 1152.80   -0.10141   0.00000
 1152.90   -0.10155   0.00000
 1153.00   -0.10169   0.00000
 1153.10   -0.10183   0.00000
 1153.20   -0.10197   0.00000
 1153.30   -0.10212   0.00000
 1153.40   -0.10226   0.00000
 1153.50   -0.10240   0.00000
 1153.60   -0.10254   0.00000
 1153.70   -0.10268   0.00000
 1153.80   -0.10282   0.00000
 1153.90   -0.10297   0.00000
 1154.00   -0.10311   0.00000
 1154.10   -0.10325   0.00000
 1154.20   -0.10339   0.00000
 1154.30   -0.10353   0.00000
 1154.40   -0.10367   0.00000
