   W          E2-(pi0_p)
 (MeV)       Re        Im
 1148.10   -0.64996   0.00000
 1148.20   -0.65054   0.00000
 1148.30   -0.65112   0.00000
 1148.40   -0.65170   0.00000
 1148.50   -0.65227   0.00000
 1148.60   -0.65285   0.00000
 1148.70   -0.65343   0.00000
 1148.80   -0.65401   0.00000
 1148.90   -0.65458   0.00000
 1149.00   -0.65516   0.00000
 1149.10   -0.65574   0.00000
 1149.20   -0.65631   0.00000
 1149.30   -0.65689   0.00000
 1149.40   -0.65746   0.00000
 1149.50   -0.65803   0.00000
 1149.60   -0.65861   0.00000
 1149.70   -0.65918   0.00000
 1149.80   -0.65975   0.00000
 1149.90   -0.66032   0.00000
 1150.00   -0.66089   0.00000
 1150.10   -0.66146   0.00000
 1150.20   -0.66203   0.00000
 1150.30   -0.66260   0.00000
 1150.40   -0.66317   0.00000
 1150.50   -0.66374   0.00000
 1150.60   -0.66430   0.00000
 1150.70   -0.66487   0.00000
 1150.80   -0.66544   0.00000
 1150.90   -0.66600   0.00000
 1151.00   -0.66657   0.00000
 1151.10   -0.66713   0.00000
 1151.20   -0.66770   0.00000
 1151.30   -0.66826   0.00000
 1151.40   -0.66882   0.00000
 1151.50   -0.66939   0.00000
 1151.60   -0.66995   0.00000
 1151.70   -0.67051   0.00000
 1151.80   -0.67107   0.00000
 1151.90   -0.67163   0.00000
 1152.00   -0.67219   0.00000
 1152.10   -0.67275   0.00000
 1152.20   -0.67331   0.00000
 1152.30   -0.67387   0.00000
 1152.40   -0.67443   0.00000
 1152.50   -0.67498   0.00000
 1152.60   -0.67554   0.00000
 1152.70   -0.67610   0.00000
 1152.80   -0.67665   0.00000
 1152.90   -0.67721   0.00000
 1153.00   -0.67776   0.00000
 1153.10   -0.67832   0.00000
 1153.20   -0.67887   0.00000
 1153.30   -0.67942   0.00000
 1153.40   -0.67997   0.00000
 1153.50   -0.68053   0.00000
 1153.60   -0.68108   0.00000
 1153.70   -0.68163   0.00000
 1153.80   -0.68218   0.00000
 1153.90   -0.68273   0.00000
 1154.00   -0.68328   0.00000
 1154.10   -0.68383   0.00000
 1154.20   -0.68438   0.00000
 1154.30   -0.68492   0.00000
 1154.40   -0.68547   0.00000
 1154.50   -0.68602   0.00000
