   W          E1+(pi0_p)
 (MeV)       Re        Im
 1145.9    -0.45239   0.00000
 1146.0    -0.45318   0.00000
 1146.1    -0.45397   0.00000
 1146.2    -0.45476   0.00000
 1146.3    -0.45556   0.00000
 1146.4    -0.45635   0.00000
 1146.5    -0.45715   0.00000
 1146.6    -0.45794   0.00000
 1146.7    -0.45874   0.00000
 1146.8    -0.45954   0.00000
 1146.9    -0.46033   0.00000
 1147.0    -0.46113   0.00000
 1147.1    -0.46193   0.00000
 1147.2    -0.46273   0.00000
 1147.3    -0.46353   0.00000
 1147.4    -0.46433   0.00000
 1147.5    -0.46513   0.00000
 1147.6    -0.46593   0.00000
 1147.7    -0.46673   0.00000
 1147.8    -0.46754   0.00000
 1147.9    -0.46834   0.00000
 1148.0    -0.46914   0.00000
 1148.1    -0.46995   0.00000
 1148.2    -0.47075   0.00000
 1148.3    -0.47156   0.00000
 1148.4    -0.47236   0.00000
 1148.5    -0.47317   0.00000
 1148.6    -0.47398   0.00000
 1148.7    -0.47478   0.00000
 1148.8    -0.47559   0.00000
 1148.9    -0.47640   0.00000
 1149.0    -0.47721   0.00000
 1149.1    -0.47802   0.00000
 1149.2    -0.47883   0.00000
 1149.3    -0.47964   0.00000
 1149.4    -0.48045   0.00000
 1149.5    -0.48127   0.00000
 1149.6    -0.48208   0.00000
 1149.7    -0.48289   0.00000
 1149.8    -0.48371   0.00000
 1149.9    -0.48452   0.00000
 1150.0    -0.48533   0.00000
 1150.1    -0.48615   0.00000
 1150.2    -0.48697   0.00000
 1150.3    -0.48778   0.00000
 1150.4    -0.48860   0.00000
 1150.5    -0.48942   0.00000
 1150.6    -0.49024   0.00000
 1150.7    -0.49106   0.00000
 1150.8    -0.49187   0.00000
 1150.9    -0.49269   0.00000
 1151.0    -0.49352   0.00000
 1151.1    -0.49434   0.00000
 1151.2    -0.49516   0.00000
 1151.3    -0.49598   0.00000
 1151.4    -0.49680   0.00000
 1151.5    -0.49763   0.00000
 1151.6    -0.49845   0.00000
 1151.7    -0.49928   0.00000
 1151.8    -0.50010   0.00000
 1151.9    -0.50093   0.00000
 1152.0    -0.50175   0.00000
 1152.1    -0.50258   0.00000
 1152.2    -0.50341   0.00000
 1152.3    -0.50423   0.00000
 1152.4    -0.50506   0.00000
 1152.5    -0.50589   0.00000
 1152.6    -0.50672   0.00000
 1152.7    -0.50755   0.00000
 1152.8    -0.50838   0.00000
 1152.9    -0.50921   0.00000
 1153.0    -0.51005   0.00000
 1153.1    -0.51088   0.00000
 1153.2    -0.51171   0.00000
 1153.3    -0.51255   0.00000
 1153.4    -0.51338   0.00000
 1153.5    -0.51421   0.00000
 1153.6    -0.51505   0.00000
 1153.7    -0.51589   0.00000
 1153.8    -0.51672   0.00000
 1153.9    -0.51756   0.00000
 1154.0    -0.51840   0.00000
 1154.1    -0.51923   0.00000
 1154.2    -0.52007   0.00000
 1154.3    -0.52091   0.00000
 1154.4    -0.52175   0.00000
 1154.5    -0.52259   0.00000
