   W          E2-(pi0_p)
 (MeV)       Re        Im
 1741.00   -1.86306   0.00000
 1742.00   -1.86277   0.00000
 1743.00   -1.86247   0.00000
 1744.00   -1.86217   0.00000
 1745.00   -1.86187   0.00000
 1746.00   -1.86157   0.00000
 1747.00   -1.86126   0.00000
 1748.00   -1.86094   0.00000
 1749.00   -1.86063   0.00000
 1750.00   -1.86031   0.00000
 1751.00   -1.85999   0.00000
 1752.00   -1.85966   0.00000
 1753.00   -1.85934   0.00000
 1754.00   -1.85900   0.00000
 1755.00   -1.85867   0.00000
 1756.00   -1.85833   0.00000
 1757.00   -1.85799   0.00000
 1758.00   -1.85765   0.00000
 1759.00   -1.85730   0.00000
 1760.00   -1.85695   0.00000
 1761.00   -1.85660   0.00000
 1762.00   -1.85625   0.00000
 1763.00   -1.85589   0.00000
 1764.00   -1.85553   0.00000
 1765.00   -1.85516   0.00000
 1766.00   -1.85479   0.00000
 1767.00   -1.85442   0.00000
 1768.00   -1.85405   0.00000
 1769.00   -1.85367   0.00000
 1770.00   -1.85329   0.00000
 1771.00   -1.85291   0.00000
 1772.00   -1.85253   0.00000
 1773.00   -1.85214   0.00000
 1774.00   -1.85175   0.00000
 1775.00   -1.85135   0.00000
 1776.00   -1.85096   0.00000
 1777.00   -1.85056   0.00000
 1778.00   -1.85015   0.00000
 1779.00   -1.84975   0.00000
 1780.00   -1.84934   0.00000
 1781.00   -1.84893   0.00000
 1782.00   -1.84852   0.00000
 1783.00   -1.84810   0.00000
 1784.00   -1.84768   0.00000
 1785.00   -1.84726   0.00000
 1786.00   -1.84683   0.00000
 1787.00   -1.84640   0.00000
 1788.00   -1.84597   0.00000
 1789.00   -1.84554   0.00000
 1790.00   -1.84510   0.00000
 1791.00   -1.84466   0.00000
 1792.00   -1.84422   0.00000
 1793.00   -1.84377   0.00000
 1794.00   -1.84333   0.00000
 1795.00   -1.84288   0.00000
 1796.00   -1.84242   0.00000
 1797.00   -1.84197   0.00000
 1798.00   -1.84151   0.00000
 1799.00   -1.84105   0.00000
 1800.00   -1.84058   0.00000
 1801.00   -1.84012   0.00000
 1802.00   -1.83965   0.00000
 1803.00   -1.83918   0.00000
 1804.00   -1.83870   0.00000
 1805.00   -1.83822   0.00000
 1806.00   -1.83774   0.00000
 1807.00   -1.83726   0.00000
 1808.00   -1.83678   0.00000
 1809.00   -1.83629   0.00000
 1810.00   -1.83580   0.00000
 1811.00   -1.83531   0.00000
 1812.00   -1.83481   0.00000
 1813.00   -1.83431   0.00000
 1814.00   -1.83381   0.00000
 1815.00   -1.83331   0.00000
 1816.00   -1.83280   0.00000
 1817.00   -1.83229   0.00000
 1818.00   -1.83178   0.00000
 1819.00   -1.83127   0.00000
 1820.00   -1.83075   0.00000
 1821.00   -1.83023   0.00000
 1822.00   -1.82971   0.00000
 1823.00   -1.82919   0.00000
 1824.00   -1.82866   0.00000
 1825.00   -1.82814   0.00000
 1826.00   -1.82760   0.00000
 1827.00   -1.82707   0.00000
 1828.00   -1.82653   0.00000
 1829.00   -1.82600   0.00000
 1830.00   -1.82546   0.00000
 1831.00   -1.82491   0.00000
 1832.00   -1.82437   0.00000
 1833.00   -1.82382   0.00000
 1834.00   -1.82327   0.00000
 1835.00   -1.82271   0.00000
 1836.00   -1.82216   0.00000
 1837.00   -1.82160   0.00000
 1838.00   -1.82104   0.00000
 1839.00   -1.82048   0.00000
 1840.00   -1.81991   0.00000
 1841.00   -1.81935   0.00000
 1842.00   -1.81878   0.00000
 1843.00   -1.81820   0.00000
 1844.00   -1.81763   0.00000
 1845.00   -1.81705   0.00000
 1846.00   -1.81647   0.00000
 1847.00   -1.81589   0.00000
 1848.00   -1.81531   0.00000
 1849.00   -1.81472   0.00000
 1850.00   -1.81413   0.00000
 1851.00   -1.81354   0.00000
 1852.00   -1.81295   0.00000
 1853.00   -1.81235   0.00000
 1854.00   -1.81176   0.00000
 1855.00   -1.81116   0.00000
 1856.00   -1.81055   0.00000
 1857.00   -1.80995   0.00000
 1858.00   -1.80934   0.00000
 1859.00   -1.80873   0.00000
 1860.00   -1.80812   0.00000
 1861.00   -1.80751   0.00000
 1862.00   -1.80689   0.00000
 1863.00   -1.80628   0.00000
 1864.00   -1.80566   0.00000
 1865.00   -1.80503   0.00000
 1866.00   -1.80441   0.00000
 1867.00   -1.80378   0.00000
 1868.00   -1.80315   0.00000
 1869.00   -1.80252   0.00000
 1870.00   -1.80189   0.00000
 1871.00   -1.80125   0.00000
 1872.00   -1.80062   0.00000
 1873.00   -1.79998   0.00000
 1874.00   -1.79933   0.00000
 1875.00   -1.79869   0.00000
 1876.00   -1.79804   0.00000
 1877.00   -1.79740   0.00000
 1878.00   -1.79675   0.00000
 1879.00   -1.79609   0.00000
 1880.00   -1.79544   0.00000
 1881.00   -1.79478   0.00000
 1882.00   -1.79412   0.00000
 1883.00   -1.79346   0.00000
 1884.00   -1.79280   0.00000
 1885.00   -1.79214   0.00000
 1886.00   -1.79147   0.00000
 1887.00   -1.79080   0.00000
 1888.00   -1.79013   0.00000
