   W          M2-(pi0_p)
 (MeV)       Re        Im
 1679.00    0.21976   0.00000
 1680.00    0.22011   0.00000
 1681.00    0.22047   0.00000
 1682.00    0.22082   0.00000
 1683.00    0.22118   0.00000
 1684.00    0.22153   0.00000
 1685.00    0.22189   0.00000
 1686.00    0.22224   0.00000
 1687.00    0.22260   0.00000
 1688.00    0.22295   0.00000
 1689.00    0.22331   0.00000
 1690.00    0.22366   0.00000
 1691.00    0.22401   0.00000
 1692.00    0.22437   0.00000
 1693.00    0.22472   0.00000
 1694.00    0.22507   0.00000
 1695.00    0.22543   0.00000
 1696.00    0.22578   0.00000
 1697.00    0.22613   0.00000
 1698.00    0.22649   0.00000
 1699.00    0.22684   0.00000
 1700.00    0.22719   0.00000
 1701.00    0.22754   0.00000
 1702.00    0.22790   0.00000
 1703.00    0.22825   0.00000
 1704.00    0.22860   0.00000
 1705.00    0.22895   0.00000
 1706.00    0.22930   0.00000
 1707.00    0.22965   0.00000
 1708.00    0.23000   0.00000
 1709.00    0.23036   0.00000
 1710.00    0.23071   0.00000
 1711.00    0.23106   0.00000
 1712.00    0.23141   0.00000
 1713.00    0.23176   0.00000
 1714.00    0.23211   0.00000
 1715.00    0.23246   0.00000
 1716.00    0.23281   0.00000
 1717.00    0.23316   0.00000
 1718.00    0.23351   0.00000
 1719.00    0.23386   0.00000
 1720.00    0.23421   0.00000
 1721.00    0.23455   0.00000
 1722.00    0.23490   0.00000
 1723.00    0.23525   0.00000
 1724.00    0.23560   0.00000
 1725.00    0.23595   0.00000
 1726.00    0.23630   0.00000
 1727.00    0.23664   0.00000
 1728.00    0.23699   0.00000
 1729.00    0.23734   0.00000
 1730.00    0.23769   0.00000
 1731.00    0.23804   0.00000
 1732.00    0.23838   0.00000
 1733.00    0.23873   0.00000
 1734.00    0.23908   0.00000
 1735.00    0.23942   0.00000
 1736.00    0.23977   0.00000
 1737.00    0.24012   0.00000
 1738.00    0.24046   0.00000
 1739.00    0.24081   0.00000
 1740.00    0.24115   0.00000
 1741.00    0.24150   0.00000
 1742.00    0.24184   0.00000
 1743.00    0.24219   0.00000
 1744.00    0.24253   0.00000
 1745.00    0.24288   0.00000
 1746.00    0.24322   0.00000
 1747.00    0.24357   0.00000
 1748.00    0.24391   0.00000
 1749.00    0.24426   0.00000
 1750.00    0.24460   0.00000
 1751.00    0.24495   0.00000
 1752.00    0.24529   0.00000
 1753.00    0.24563   0.00000
 1754.00    0.24598   0.00000
 1755.00    0.24632   0.00000
 1756.00    0.24666   0.00000
 1757.00    0.24701   0.00000
 1758.00    0.24735   0.00000
 1759.00    0.24769   0.00000
 1760.00    0.24803   0.00000
 1761.00    0.24838   0.00000
