   W         E3-(pi0_p)
 (MeV)      Re         Im
 1653.0    0.91077    1.81164
 1654.0    0.88908    1.83333
 1655.0    0.86550    1.85502
 1656.0    0.84193    1.87601
 1657.0    0.81694    1.89675
 1658.0    0.79171    1.91632
 1659.0    0.76460    1.93589
 1660.0    0.73678    1.95405
 1661.0    0.70895    1.97149
 1662.0    0.68019    1.98870
 1663.0    0.65096    2.00403
 1664.0    0.62031    2.01935
 1665.0    0.58895    2.03326
 1666.0    0.55759    2.04623
 1667.0    0.52529    2.05802
 1668.0    0.49323    2.06910
 1669.0    0.45975    2.07806
 1670.0    0.42556    2.08749
 1671.0    0.39208    2.09433
 1672.0    0.35790    2.10046
 1673.0    0.32371    2.10635
 1674.0    0.28882    2.10965
 1675.0    0.25439    2.11225
 1676.0    0.22021    2.11390
 1677.0    0.18531    2.11437
 1678.0    0.15113    2.11272
 1679.0    0.11623    2.11083
 1680.0    0.08205    2.10706
 1681.0    0.04857    2.10258
 1682.0    0.01509    2.09716
 1683.0   -0.01768    2.09056
 1684.0   -0.05045    2.08230
 1685.0   -0.08252    2.07287
 1686.0   -0.11388    2.06391
 1687.0   -0.14453    2.05236
 1688.0   -0.17494    2.04128
 1689.0   -0.20488    2.02761
 1690.0   -0.23412    2.01370
 1691.0   -0.26194    1.99931
 1692.0   -0.28905    1.98470
 1693.0   -0.31546    1.96890
 1694.0   -0.34116    1.95287
 1695.0   -0.36615    1.93495
 1696.0   -0.39090    1.91821
 1697.0   -0.41377    1.89958
 1698.0   -0.43594    1.88143
 1699.0   -0.45739    1.86280
 1700.0   -0.47861    1.84324
 1701.0   -0.49865    1.82437
 1702.0   -0.51728    1.80433
 1703.0   -0.53567    1.78476
 1704.0   -0.55288    1.76402
 1705.0   -0.56938    1.74374
 1706.0   -0.58494    1.72347
 1707.0   -0.60003    1.70272
 1708.0   -0.61418    1.68244
 1709.0   -0.62785    1.66146
 1710.0   -0.64011    1.64071
 1711.0   -0.65213    1.62043
 1712.0   -0.66369    1.60016
 1713.0   -0.67430    1.57988
 1714.0   -0.68420    1.55984
 1715.0   -0.69292    1.53957
 1716.0   -0.70212    1.52000
 1717.0   -0.71013    1.49996
 1718.0   -0.71791    1.48039
 1719.0   -0.72499    1.46082
 1720.0   -0.73088    1.44196
 1721.0   -0.73654    1.42263
 1722.0   -0.74220    1.40447
 1723.0   -0.74786    1.38561
 1724.0   -0.75163    1.36746
 1725.0   -0.75587    1.35001
 1726.0   -0.75941    1.33209
 1727.0   -0.76295    1.31464
 1728.0   -0.76577    1.29720
 1729.0   -0.76860    1.28046
 1730.0   -0.77073    1.26395
 1731.0   -0.77214    1.24792
 1732.0   -0.77426    1.23189
 1733.0   -0.77568    1.21586
 1734.0   -0.77638    1.20053
 1735.0   -0.77709    1.18591
 1736.0   -0.77780    1.17012
 1737.0   -0.77780    1.15621
 1738.0   -0.77780    1.14159
 1739.0   -0.77827    1.12768
 1740.0   -0.77756    1.11377
 1741.0   -0.77686    1.10009
 1742.0   -0.77662    1.08689
 1743.0   -0.77591    1.07440
 1744.0   -0.77450    1.06119
 1745.0   -0.77356    1.04940
 1746.0   -0.77214    1.03644
 1747.0   -0.77120    1.02465
 1748.0   -0.76908    1.01286
 1749.0   -0.76743    1.00178
 1750.0   -0.76601    0.99070
 1751.0   -0.76436    0.97915
 1752.0   -0.76271    0.96806
 1753.0   -0.75988    0.95769
 1754.0   -0.75823    0.94802
 1755.0   -0.75587    0.93718
 1756.0   -0.75422    0.92751
 1757.0   -0.75186    0.91785
 1758.0   -0.74974    0.90771
 1759.0   -0.74739    0.89875
 1760.0   -0.74503    0.88979
 1761.0   -0.74267    0.88036
 1762.0   -0.74031    0.87211
 1763.0   -0.73795    0.86385
 1764.0   -0.73560    0.85513
 1765.0   -0.73253    0.84688
 1766.0   -0.73065    0.83886
 1767.0   -0.72829    0.83132
 1768.0   -0.72593    0.82330
 1769.0   -0.72287    0.81576
 1770.0   -0.72098    0.80774
 1771.0   -0.71791    0.80090
 1772.0   -0.71556    0.79360
 1773.0   -0.71296    0.78676
 1774.0   -0.71061    0.78016
 1775.0   -0.70754    0.77285
 1776.0   -0.70565    0.76672
 1777.0   -0.70377    0.76012
 1778.0   -0.70070    0.75352
 1779.0   -0.69882    0.74809
 1780.0   -0.69575    0.74149
 1781.0   -0.69387    0.73560
 1782.0   -0.69127    0.72970
 1783.0   -0.68891    0.72381
 1784.0   -0.68632    0.71791
 1785.0   -0.68443    0.71202
 1786.0   -0.68255    0.70683
 1787.0   -0.67996    0.70165
 1788.0   -0.67760    0.69646
 1789.0   -0.67500    0.69127
 1790.0   -0.67312    0.68609
 1791.0   -0.67123    0.68090
 1792.0   -0.66864    0.67571
 1793.0   -0.66675    0.67076
 1794.0   -0.66487    0.66628
 1795.0   -0.66298    0.66180
