   W          E2-(pi+_n)
 (MeV)       Re        Im
 1730.00    3.16310   0.00000
 1731.00    3.15850   0.00000
 1732.00    3.15390   0.00000
 1733.00    3.14930   0.00000
 1734.00    3.14470   0.00000
 1735.00    3.14010   0.00000
 1736.00    3.13551   0.00000
 1737.00    3.13092   0.00000
 1738.00    3.12633   0.00000
 1739.00    3.12174   0.00000
 1740.00    3.11716   0.00000
 1741.00    3.11257   0.00000
 1742.00    3.10799   0.00000
 1743.00    3.10341   0.00000
 1744.00    3.09883   0.00000
 1745.00    3.09426   0.00000
 1746.00    3.08968   0.00000
 1747.00    3.08511   0.00000
 1748.00    3.08054   0.00000
 1749.00    3.07597   0.00000
 1750.00    3.07141   0.00000
 1751.00    3.06684   0.00000
 1752.00    3.06228   0.00000
 1753.00    3.05772   0.00000
 1754.00    3.05316   0.00000
 1755.00    3.04861   0.00000
 1756.00    3.04405   0.00000
 1757.00    3.03950   0.00000
 1758.00    3.03495   0.00000
 1759.00    3.03040   0.00000
 1760.00    3.02586   0.00000
 1761.00    3.02131   0.00000
 1762.00    3.01677   0.00000
 1763.00    3.01223   0.00000
 1764.00    3.00769   0.00000
 1765.00    3.00316   0.00000
 1766.00    2.99862   0.00000
 1767.00    2.99409   0.00000
 1768.00    2.98956   0.00000
 1769.00    2.98503   0.00000
 1770.00    2.98051   0.00000
 1771.00    2.97598   0.00000
 1772.00    2.97146   0.00000
 1773.00    2.96694   0.00000
 1774.00    2.96243   0.00000
 1775.00    2.95791   0.00000
 1776.00    2.95340   0.00000
 1777.00    2.94889   0.00000
 1778.00    2.94438   0.00000
 1779.00    2.93987   0.00000
 1780.00    2.93537   0.00000
 1781.00    2.93087   0.00000
 1782.00    2.92637   0.00000
 1783.00    2.92187   0.00000
 1784.00    2.91737   0.00000
 1785.00    2.91288   0.00000
 1786.00    2.90839   0.00000
 1787.00    2.90390   0.00000
 1788.00    2.89941   0.00000
 1789.00    2.89492   0.00000
 1790.00    2.89044   0.00000
 1791.00    2.88596   0.00000
 1792.00    2.88148   0.00000
 1793.00    2.87701   0.00000
 1794.00    2.87253   0.00000
 1795.00    2.86806   0.00000
 1796.00    2.86359   0.00000
 1797.00    2.85912   0.00000
 1798.00    2.85466   0.00000
 1799.00    2.85019   0.00000
 1800.00    2.84573   0.00000
 1801.00    2.84127   0.00000
 1802.00    2.83682   0.00000
 1803.00    2.83236   0.00000
