-0.367 111.51 17.9724 0.0556 0.1057
-0.300 107.46 18.5987 0.0565 0.1088
-0.233 103.49 19.0027 0.0570 0.1108
-0.167  99.59 19.3259 0.0570 0.1122
-0.100  95.74 19.4151 0.0567 0.1124
-0.033  91.91 19.5999 0.0569 0.1133
 0.033  88.09 19.4880 0.0562 0.1125
 0.100  84.26 19.3522 0.0558 0.1117
 0.167  80.41 19.0327 0.0548 0.1098
 0.233  76.51 18.8427 0.0545 0.1088
 0.300  72.54 18.3691 0.0535 0.1063
 0.367  68.49 17.9819 0.0531 0.1044
 0.433  64.32 17.3449 0.0520 0.1011
 0.500  60.00 16.6406 0.0510 0.0976
 0.567  55.48 15.6418 0.0496 0.0926
 0.633  50.70 14.6149 0.0487 0.0878
 0.700  45.57 13.5325 0.0481 0.0830
 0.767  39.94 12.2895 0.0480 0.0780
 0.833  33.56 11.0473 0.0491 0.0739
 0.900  25.84 9.5692 0.0517 0.0704
 0.967  14.84 8.0470 0.0617 0.0737
TXS=197.209+/-0.122 ub

tag channel= 304, eff= 0.613841
Eg=281.02-285.36 W=1186.5-1189.9
Eg=283.19+/-2.17  W=1188.18+/-1.71
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 9.9970 0.0525 0.0725
-0.900 154.16 11.5990 0.0537 0.0790
-0.833 146.44 12.8984 0.0546 0.0845
-0.767 140.06 14.2926 0.0568 0.0913
-0.700 134.43 15.3325 0.0579 0.0961
-0.633 129.30 16.4841 0.0599 0.1019
-0.567 124.52 17.4452 0.0611 0.1065
-0.500 120.00 18.2898 0.0622 0.1106
-0.433 115.68 19.0135 0.0633 0.1142
-0.367 111.51 19.7409 0.0642 0.1178
-0.300 107.46 20.3989 0.0653 0.1211
-0.233 103.49 20.8480 0.0658 0.1233
-0.167  99.59 21.0518 0.0654 0.1239
-0.100  95.74 21.1929 0.0652 0.1244
-0.033  91.91 21.3583 0.0654 0.1252
 0.033  88.09 21.1770 0.0644 0.1239
 0.100  84.26 21.0411 0.0639 0.1231
 0.167  80.41 20.7298 0.0629 0.1212
 0.233  76.51 20.4483 0.0623 0.1197
 0.300  72.54 20.0028 0.0613 0.1173
 0.367  68.49 19.6476 0.0609 0.1156
 0.433  64.32 18.8583 0.0596 0.1115
 0.500  60.00 18.1131 0.0583 0.1077
 0.567  55.48 17.1682 0.0571 0.1031
 0.633  50.70 16.2295 0.0564 0.0988
 0.700  45.57 14.8661 0.0552 0.0926
 0.767  39.94 13.4508 0.0549 0.0868
 0.833  33.56 12.0951 0.0560 0.0824
 0.900  25.84 10.4814 0.0587 0.0787
 0.967  14.84 8.4590 0.0689 0.0809
TXS=214.655+/-0.139 ub

tag channel= 303, eff= 0.614785
Eg=285.36-289.70 W=1189.9-1193.3
Eg=287.53+/-2.17  W=1191.60+/-1.71
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 10.4992 0.0498 0.0723
-0.900 154.16 12.3201 0.0514 0.0802
-0.833 146.44 13.7967 0.0527 0.0868
-0.767 140.06 15.2164 0.0547 0.0937
-0.700 134.43 16.3401 0.0560 0.0990
-0.633 129.30 17.6958 0.0582 0.1059
-0.567 124.52 18.6017 0.0590 0.1101
-0.500 120.00 19.7551 0.0609 0.1160
-0.433 115.68 20.4732 0.0618 0.1195
-0.367 111.51 21.2051 0.0626 0.1231
-0.300 107.46 21.9085 0.0637 0.1267
-0.233 103.49 22.4503 0.0644 0.1294
-0.167  99.59 22.7583 0.0644 0.1307
-0.100  95.74 22.8915 0.0641 0.1312
-0.033  91.91 23.1237 0.0644 0.1323
 0.033  88.09 22.8840 0.0634 0.1308
 0.100  84.26 22.8658 0.0632 0.1306
 0.167  80.41 22.5039 0.0621 0.1285
 0.233  76.51 22.1798 0.0614 0.1268
 0.300  72.54 21.6430 0.0603 0.1239
 0.367  68.49 21.2449 0.0599 0.1219
 0.433  64.32 20.4726 0.0585 0.1179
 0.500  60.00 19.5893 0.0572 0.1134
 0.567  55.48 18.5743 0.0558 0.1084
